word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
pond,snowman,0.032752,147151,61012,36710,8243
tasty,bathtub,0.032754,50150,31870,13356,3729
elephant,kitchen,0.03297,43111,13809,145366,104320
rid,dancer,0.032976,2223,1996,10269,4077
envious,penguin,0.033433,16312,11204,12146,3700
flashlight,barn,0.033556,16743,4756,22537,8162
kitchen,envious,0.033565,145366,104320,16312,11204
sofa,teamwork,0.033579,10685,6662,2461,2387
lemonade,bedroom,0.033649,7094,2266,18923,11269
basement,kangaroo,0.033709,1990,1097,11222,2729
backyard,exam,0.03378,32735,23198,10447,2469
flashlight,pond,0.033801,16743,4756,147151,61012
thankful,pizza,0.033923,21734,21144,28734,5240
zebra,bathtub,0.033972,12816,3325,13356,3729
pizza,respectful,0.033972,28734,5240,9727,8409
tasty,exam,0.034007,50150,31870,10447,2469
zebra,obedient,0.034129,12816,3325,19027,11557
eager,twig,0.034182,19092,15839,13141,2925
earthquake,soccer,0.034213,6802,2732,5513,2134
lemonade,comet,0.034363,7094,2266,16536,2596
grumpy,ambulance,0.034375,38590,13482,14259,3410
twig,classroom,0.034408,13141,2925,9899,4439
thankful,cardboard,0.034463,21734,21144,12298,4652
squeaky,ambulance,0.034577,7262,1902,14259,3410
birthday,sofa,0.034601,46154,24137,10685,6662
spaceship,yogurt,0.034616,3926,1968,16802,2791
sunlight,airport,0.035106,3160,3012,10614,4177
kitchen,hippo,0.035223,145366,104320,13361,2643
tornado,envious,0.035384,12086,2682,16312,11204
bakery,teamwork,0.035418,1878,1074,2461,2387
basement,shirt,0.035428,1990,1097,30790,12881
tornado,tummy,0.035434,12086,2682,14339,10501
elderly,sofa,0.035477,24020,11134,10685,6662
elderly,bedroom,0.035502,24020,11134,18923,11269
rid,bathrobe,0.035777,2223,1996,11354,2483
winner,notebook,0.03589,5291,4738,14368,2860
sweetie,sandbox,0.035966,10998,10393,12385,8686
useful,sidewalk,0.036028,22551,12885,4563,3519
flashlight,lemonade,0.03611,16743,4756,7094,2266
eager,sofa,0.03629,19092,15839,10685,6662
spaceship,pond,0.036319,3926,1968,147151,61012
tummy,penguin,0.036362,14339,10501,12146,3700
obedient,microscope,0.036489,19027,11557,12484,2625
barn,microscope,0.036502,22537,8162,12484,2625
envious,barn,0.036631,16312,11204,22537,8162
helpful,snowman,0.036635,42998,30311,36710,8243
winner,microscope,0.03664,5291,4738,12484,2625
pond,pizza,0.036665,147151,61012,28734,5240
pizza,teamwork,0.036787,28734,5240,2461,2387
sandbox,exam,0.036846,12385,8686,10447,2469
dependable,spaceship,0.036886,18712,10893,3926,1968
useful,barn,0.036915,22551,12885,22537,8162
grumpy,soccer,0.037005,38590,13482,5513,2134
pizza,sandbox,0.037055,28734,5240,12385,8686
envious,kangaroo,0.037065,16312,11204,11222,2729
tornado,loyal,0.037169,12086,2682,21069,11893
useful,exam,0.037359,22551,12885,10447,2469
obedient,rid,0.037699,19027,11557,2223,1996
speedy,bathrobe,0.037704,9357,1436,11354,2483
necklace,teamwork,0.037716,20246,6927,2461,2387
envious,reindeer,0.037796,16312,11204,11544,2589
tummy,winner,0.037908,14339,10501,5291,4738
winner,spider,0.038127,5291,4738,37303,7464
squeaky,stadium,0.038242,7262,1902,9402,2575
wealthy,exam,0.03831,21283,11226,10447,2469
giraffe,necklace,0.038474,10869,4710,20246,6927
cardboard,alligator,0.038623,12298,4652,14489,2654
shirt,farmers,0.038665,30790,12881,2399,1816
wealthy,sofa,0.038671,21283,11226,10685,6662
tasty,soccer,0.038827,50150,31870,5513,2134
tummy,blackboard,0.038966,14339,10501,12124,2532
flashlight,ignore,0.039074,16743,4756,8897,6878
ignore,melon,0.039081,8897,6878,18246,2607
ignore,airport,0.039212,8897,6878,10614,4177
helicopter,tummy,0.039419,17323,2681,14339,10501
pizza,rid,0.039459,28734,5240,2223,1996
tasty,bedroom,0.039505,50150,31870,18923,11269
wealthy,teamwork,0.039566,21283,11226,2461,2387
oven,reindeer,0.039733,35372,15914,11544,2589
kitchen,cactus,0.039794,145366,104320,16942,2556
furniture,teamwork,0.039887,9705,4193,2461,2387
thankful,yogurt,0.039936,21734,21144,16802,2791
tummy,lake,0.040124,14339,10501,52828,19611
dancer,teamwork,0.040169,10269,4077,2461,2387
tornado,yogurt,0.040199,12086,2682,16802,2791
lemonade,ignore,0.040215,7094,2266,8897,6878
notebook,teamwork,0.040256,14368,2860,2461,2387
sofa,ignore,0.040293,10685,6662,8897,6878
useful,bedtime,0.040364,22551,12885,2913,2671
farmers,sandbox,0.040441,2399,1816,12385,8686
birthday,tiny,0.040459,46154,24137,117813,76770
useful,snowman,0.040525,22551,12885,36710,8243
helicopter,sofa,0.040532,17323,2681,10685,6662
helicopter,bedtime,0.040562,17323,2681,2913,2671
microscope,penguin,0.040639,12484,2625,12146,3700
bathtub,winner,0.040658,13356,3729,5291,4738
birthday,statue,0.040735,46154,24137,18933,3333
bedroom,dangerous,0.040761,18923,11269,55359,39378
sofa,statue,0.040822,10685,6662,18933,3333
earthquake,pond,0.04084,6802,2732,147151,61012
hippo,useful,0.040969,13361,2643,22551,12885
comet,owner,0.041078,16536,2596,54977,31114
dependable,spider,0.041233,18712,10893,37303,7464
graceful,ambulance,0.04125,16166,11505,14259,3410
tornado,grumpy,0.04126,12086,2682,38590,13482
useful,oven,0.041446,22551,12885,35372,15914
farmer,lollipop,0.041464,51626,13514,15007,3409
shirt,thankful,0.041535,30790,12881,21734,21144
impressive,sweetie,0.041713,18768,11542,10998,10393
thankful,notebook,0.041718,21734,21144,14368,2860
sofa,rid,0.041799,10685,6662,2223,1996
graceful,celery,0.041832,16166,11505,15401,2651
ashtray,thankful,0.04196,11847,2465,21734,21144
sweetie,celery,0.042075,10998,10393,15401,2651
cardboard,mosquito,0.042082,12298,4652,13044,2422
helper,reindeer,0.042092,11184,8180,11544,2589
impressive,bedtime,0.042123,18768,11542,2913,2671
envious,melon,0.042142,16312,11204,18246,2607
microscope,loyal,0.042162,12484,2625,21069,11893
ignore,sunlight,0.042261,8897,6878,3160,3012
farmer,sofa,0.04235,51626,13514,10685,6662
smelly,airport,0.042355,33591,13906,10614,4177
spider,wallet,0.042713,37303,7464,14651,2931
bakery,twig,0.042714,1878,1074,13141,2925
bakery,dependable,0.043109,1878,1074,18712,10893
sidewalk,bedtime,0.043185,4563,3519,2913,2671
kitchen,penguin,0.043188,145366,104320,12146,3700
smelly,ambulance,0.043241,33591,13906,14259,3410
alligator,rid,0.043302,14489,2654,2223,1996
microphone,harmless,0.043304,13025,3324,17153,11298
envious,earthquake,0.043454,16312,11204,6802,2732
wallet,dancer,0.043612,14651,2931,10269,4077
spaceship,respectful,0.043651,3926,1968,9727,8409
lake,helper,0.043665,52828,19611,11184,8180
giraffe,bracelet,0.043747,10869,4710,17229,3445
raincoat,rid,0.043761,1523,1185,2223,1996
dependable,bracelet,0.043795,18712,10893,17229,3445
spaceship,teacher,0.043885,3926,1968,43932,18971
shirt,graceful,0.044015,30790,12881,16166,11505
mosquito,sandbox,0.044196,13044,2422,12385,8686
tummy,laser,0.044252,14339,10501,14374,2472
thankful,cupboard,0.044313,21734,21144,13792,5579
flashlight,respectful,0.044394,16743,4756,9727,8409
dependable,furniture,0.04443,18712,10893,9705,4193
muffin,barn,0.044454,14239,2450,22537,8162
tummy,sunglasses,0.044469,14339,10501,13390,3016
microscope,respectful,0.044534,12484,2625,9727,8409
speedy,cupboard,0.044611,9357,1436,13792,5579
noon,necklace,0.044626,3836,2611,20246,6927
zebra,thankful,0.044682,12816,3325,21734,21144
obedient,penguin,0.044733,19027,11557,12146,3700
backyard,penguin,0.044848,32735,23198,12146,3700
helicopter,respectful,0.044877,17323,2681,9727,8409
speedy,statue,0.045021,9357,1436,18933,3333
obedient,melon,0.045022,19027,11557,18246,2607
elderly,soccer,0.045181,24020,11134,5513,2134
bedroom,cactus,0.045222,18923,11269,16942,2556
farmers,impressive,0.045264,2399,1816,18768,11542
violin,reindeer,0.045334,15442,2640,11544,2589
tiny,lollipop,0.045336,117813,76770,15007,3409
useful,reindeer,0.045379,22551,12885,11544,2589
dependable,sunlight,0.045469,18712,10893,3160,3012
alligator,comfy,0.045478,14489,2654,3373,2981
spaceship,math,0.045577,3926,1968,14178,2775
dangerous,sunlight,0.045585,55359,39378,3160,3012
ignore,oven,0.045631,8897,6878,35372,15914
tummy,billboard,0.045701,14339,10501,10861,2501
blackboard,teamwork,0.045737,12124,2532,2461,2387
mailman,graceful,0.045795,6980,2494,16166,11505
furniture,loyal,0.045841,9705,4193,21069,11893
dangerous,penguin,0.046001,55359,39378,12146,3700
spaceship,dancer,0.046146,3926,1968,10269,4077
farmer,bracelet,0.046163,51626,13514,17229,3445
yogurt,teamwork,0.046219,16802,2791,2461,2387
bedroom,reindeer,0.046451,18923,11269,11544,2589
squeaky,rid,0.046468,7262,1902,2223,1996
farmers,comfy,0.046559,2399,1816,3373,2981
wealthy,laser,0.046581,21283,11226,14374,2472
scary,respectful,0.046788,92689,61887,9727,8409
elephant,notebook,0.046805,43111,13809,14368,2860
fridge,respectful,0.047242,19888,8594,9727,8409
envious,spaceship,0.047255,16312,11204,3926,1968
backyard,pizza,0.047258,32735,23198,28734,5240
respectful,math,0.047303,9727,8409,14178,2775
birthday,scary,0.047409,46154,24137,92689,61887
dependable,bedtime,0.04755,18712,10893,2913,2671
sidewalk,reindeer,0.047596,4563,3519,11544,2589
squeaky,dangerous,0.047619,7262,1902,55359,39378
birthday,faucet,0.047648,46154,24137,12084,3012
bakery,useful,0.047689,1878,1074,22551,12885
tiny,helper,0.047697,117813,76770,11184,8180
kitchen,sunglasses,0.047703,145366,104320,13390,3016
tummy,sandbox,0.047758,14339,10501,12385,8686
tornado,obedient,0.047814,12086,2682,19027,11557
flashlight,alligator,0.047836,16743,4756,14489,2654
bakery,lung,0.047928,1878,1074,4212,1551
elephant,necklace,0.047976,43111,13809,20246,6927
spaceship,lollipop,0.048036,3926,1968,15007,3409
alligator,sweetie,0.048067,14489,2654,10998,10393
zebra,teamwork,0.048128,12816,3325,2461,2387
useful,sweetie,0.048221,22551,12885,10998,10393
sofa,sunlight,0.048263,10685,6662,3160,3012
bedtime,loyal,0.04828,2913,2671,21069,11893
kitchen,alligator,0.048395,145366,104320,14489,2654
zebra,useful,0.048437,12816,3325,22551,12885
farmers,teacher,0.048475,2399,1816,43932,18971
thankful,bedroom,0.048542,21734,21144,18923,11269
elderly,microscope,0.048551,24020,11134,12484,2625
bakery,respectful,0.04863,1878,1074,9727,8409
kitchen,bracelet,0.048648,145366,104320,17229,3445
bakery,obedient,0.048701,1878,1074,19027,11557
tiny,bedtime,0.048865,117813,76770,2913,2671
comet,helper,0.048919,16536,2596,11184,8180
wealthy,noon,0.048969,21283,11226,3836,2611
hippo,teamwork,0.048981,13361,2643,2461,2387
scary,helmet,0.048997,92689,61887,16276,5286
raincoat,tummy,0.04903,1523,1185,14339,10501
thankful,teacher,0.04909,21734,21144,43932,18971
sunglasses,dangerous,0.04911,13390,3016,55359,39378
elephant,comfy,0.049121,43111,13809,3373,2981
basement,helper,0.049171,1990,1097,11184,8180
birthday,thief,0.049171,46154,24137,15779,3855
microphone,cactus,0.049298,13025,3324,16942,2556
bracelet,dangerous,0.049358,17229,3445,55359,39378
dancer,owner,0.049419,10269,4077,54977,31114
airplane,teamwork,0.049883,2638,1197,2461,2387
farmers,dangerous,0.050056,2399,1816,55359,39378
mailman,respectful,0.050138,6980,2494,9727,8409
bathtub,farmers,0.050322,13356,3729,2399,1816
envious,freezer,0.050461,16312,11204,11178,3284
barn,rid,0.050495,22537,8162,2223,1996
factory,necklace,0.050537,12323,2747,20246,6927
tasty,furniture,0.050553,50150,31870,9705,4193
lemonade,kangaroo,0.050556,7094,2266,11222,2729
graceful,yogurt,0.05056,16166,11505,16802,2791
yogurt,harmless,0.050712,16802,2791,17153,11298
sofa,soccer,0.050749,10685,6662,5513,2134
obedient,giraffe,0.050804,19027,11557,10869,4710
elephant,envious,0.050819,43111,13809,16312,11204
envious,snowman,0.050848,16312,11204,36710,8243
graceful,cardboard,0.050867,16166,11505,12298,4652
lake,rid,0.050914,52828,19611,2223,1996
flashlight,sweetie,0.050933,16743,4756,10998,10393
bathtub,squeaky,0.051134,13356,3729,7262,1902
farmers,bracelet,0.051339,2399,1816,17229,3445
violin,sweetie,0.051365,15442,2640,10998,10393
lung,sandbox,0.051484,4212,1551,12385,8686
ashtray,rid,0.051547,11847,2465,2223,1996
thankful,laser,0.051623,21734,21144,14374,2472
envious,factory,0.051738,16312,11204,12323,2747
billboard,bedtime,0.05177,10861,2501,2913,2671
sofa,penguin,0.051895,10685,6662,12146,3700
elephant,respectful,0.05203,43111,13809,9727,8409
lung,farmer,0.05214,4212,1551,51626,13514
teacher,dangerous,0.052266,43932,18971,55359,39378
birthday,barn,0.05231,46154,24137,22537,8162
dangerous,lollipop,0.052323,55359,39378,15007,3409
rainy,elderly,0.052528,2083,1842,24020,11134
useful,comet,0.052571,22551,12885,16536,2596
helpful,freezer,0.052588,42998,30311,11178,3284
violin,loyal,0.052636,15442,2640,21069,11893
birthday,lake,0.052678,46154,24137,52828,19611
ashtray,sandbox,0.052708,11847,2465,12385,8686
giraffe,wallet,0.052736,10869,4710,14651,2931
earthquake,necklace,0.052799,6802,2732,20246,6927
squeaky,sunlight,0.052839,7262,1902,3160,3012
bedtime,necklace,0.052896,2913,2671,20246,6927
eager,tornado,0.052905,19092,15839,12086,2682
zebra,smelly,0.052915,12816,3325,33591,13906
flashlight,mailman,0.052923,16743,4756,6980,2494
dependable,airplane,0.053005,18712,10893,2638,1197
necklace,airport,0.053105,20246,6927,10614,4177
bakery,sandbox,0.053119,1878,1074,12385,8686
owner,cactus,0.053124,54977,31114,16942,2556
farmer,math,0.053317,51626,13514,14178,2775
bedtime,harmless,0.053328,2913,2671,17153,11298
farmer,bedroom,0.053376,51626,13514,18923,11269
scary,necklace,0.053383,92689,61887,20246,6927
comfy,soccer,0.053425,3373,2981,5513,2134
envious,faucet,0.053541,16312,11204,12084,3012
basement,cactus,0.053545,1990,1097,16942,2556
helpful,cupboard,0.053606,42998,30311,13792,5579
earthquake,graceful,0.053608,6802,2732,16166,11505
giraffe,ignore,0.053612,10869,4710,8897,6878
farmer,harmless,0.053662,51626,13514,17153,11298
yogurt,reindeer,0.05374,16802,2791,11544,2589
graceful,sofa,0.053771,16166,11505,10685,6662
furniture,sweetie,0.053789,9705,4193,10998,10393
noon,helper,0.053916,3836,2611,11184,8180
airplane,owner,0.053963,2638,1197,54977,31114
furniture,alligator,0.053974,9705,4193,14489,2654
scary,squeaky,0.054033,92689,61887,7262,1902
lake,snowman,0.05406,52828,19611,36710,8243
tiny,math,0.054089,117813,76770,14178,2775
basement,mosquito,0.054131,1990,1097,13044,2422
tasty,shirt,0.054163,50150,31870,30790,12881
factory,rid,0.054189,12323,2747,2223,1996
bedroom,statue,0.054217,18923,11269,18933,3333
rid,laser,0.054225,2223,1996,14374,2472
mailman,rid,0.054297,6980,2494,2223,1996
kitchen,kangaroo,0.054305,145366,104320,11222,2729
zebra,violin,0.054385,12816,3325,15442,2640
kitchen,speedy,0.054426,145366,104320,9357,1436
comet,thankful,0.054437,16536,2596,21734,21144
mailman,harmless,0.054439,6980,2494,17153,11298
bakery,spider,0.05459,1878,1074,37303,7464
dependable,twig,0.054613,18712,10893,13141,2925
cardboard,sweetie,0.054663,12298,4652,10998,10393
bakery,loyal,0.05471,1878,1074,21069,11893
wealthy,microscope,0.054713,21283,11226,12484,2625
respectful,penguin,0.054726,9727,8409,12146,3700
bedtime,reindeer,0.0548,2913,2671,11544,2589
violin,penguin,0.054801,15442,2640,12146,3700
twig,helper,0.054805,13141,2925,11184,8180
ashtray,kangaroo,0.054812,11847,2465,11222,2729
giraffe,cupboard,0.055054,10869,4710,13792,5579
comet,sweetie,0.055089,16536,2596,10998,10393
barn,airplane,0.055269,22537,8162,2638,1197
bathtub,earthquake,0.055292,13356,3729,6802,2732
cupboard,reindeer,0.055434,13792,5579,11544,2589
bedroom,penguin,0.05549,18923,11269,12146,3700
dependable,mosquito,0.05556,18712,10893,13044,2422
helpful,sidewalk,0.055639,42998,30311,4563,3519
birthday,zebra,0.055665,46154,24137,12816,3325
tasty,classroom,0.055666,50150,31870,9899,4439
noon,thief,0.055774,3836,2611,15779,3855
raincoat,useful,0.055831,1523,1185,22551,12885
scary,bracelet,0.055833,92689,61887,17229,3445
squeaky,dancer,0.055866,7262,1902,10269,4077
lung,obedient,0.055967,4212,1551,19027,11557
useful,penguin,0.055987,22551,12885,12146,3700
raincoat,melon,0.056,1523,1185,18246,2607
tummy,useful,0.05602,14339,10501,22551,12885
hippo,furniture,0.056279,13361,2643,9705,4193
bedtime,melon,0.056346,2913,2671,18246,2607
billboard,sweetie,0.056385,10861,2501,10998,10393
sweetie,statue,0.05645,10998,10393,18933,3333
birthday,farmer,0.056597,46154,24137,51626,13514
basement,obedient,0.056619,1990,1097,19027,11557
spaceship,violin,0.056816,3926,1968,15442,2640
bathtub,dependable,0.056872,13356,3729,18712,10893
bedtime,cardboard,0.056928,2913,2671,12298,4652
helicopter,loyal,0.057036,17323,2681,21069,11893
barn,harmless,0.057337,22537,8162,17153,11298
respectful,stadium,0.057606,9727,8409,9402,2575
faucet,teamwork,0.057706,12084,3012,2461,2387
spaceship,smelly,0.057733,3926,1968,33591,13906
bakery,zebra,0.057825,1878,1074,12816,3325
tummy,dangerous,0.057836,14339,10501,55359,39378
basement,muffin,0.057873,1990,1097,14239,2450
elderly,tummy,0.058013,24020,11134,14339,10501
helper,sofa,0.058072,11184,8180,10685,6662
bedroom,melon,0.058105,18923,11269,18246,2607
microphone,dangerous,0.058183,13025,3324,55359,39378
muffin,sandbox,0.058295,14239,2450,12385,8686
noon,sofa,0.058362,3836,2611,10685,6662
obedient,lollipop,0.058371,19027,11557,15007,3409
giraffe,classroom,0.058429,10869,4710,9899,4439
sandbox,grumpy,0.058443,12385,8686,38590,13482
wealthy,earthquake,0.058443,21283,11226,6802,2732
thankful,classroom,0.058443,21734,21144,9899,4439
backyard,farmer,0.058459,32735,23198,51626,13514
pond,teacher,0.058528,147151,61012,43932,18971
helper,cactus,0.058532,11184,8180,16942,2556
airport,teamwork,0.058582,10614,4177,2461,2387
tummy,classroom,0.058585,14339,10501,9899,4439
tummy,helmet,0.058601,14339,10501,16276,5286
squeaky,lollipop,0.058664,7262,1902,15007,3409
envious,microphone,0.058687,16312,11204,13025,3324
earthquake,sunglasses,0.05871,6802,2732,13390,3016
muffin,dependable,0.05875,14239,2450,18712,10893
thankful,pond,0.05888,21734,21144,147151,61012
useful,mosquito,0.059098,22551,12885,13044,2422
graceful,oven,0.059184,16166,11505,35372,15914
oven,soccer,0.059222,35372,15914,5513,2134
elephant,smelly,0.059303,43111,13809,33591,13906
sunglasses,rid,0.059403,13390,3016,2223,1996
farmer,dangerous,0.059444,51626,13514,55359,39378
obedient,furniture,0.059464,19027,11557,9705,4193
tasty,violin,0.059499,50150,31870,15442,2640
classroom,sunlight,0.059536,9899,4439,3160,3012
basement,helmet,0.059616,1990,1097,16276,5286
dangerous,comfy,0.059676,55359,39378,3373,2981
dependable,sweetie,0.059755,18712,10893,10998,10393
classroom,teamwork,0.059789,9899,4439,2461,2387
noon,cardboard,0.059804,3836,2611,12298,4652
helpful,microscope,0.059887,42998,30311,12484,2625
earthquake,grumpy,0.059899,6802,2732,38590,13482
tiny,helmet,0.059956,117813,76770,16276,5286
helpful,sweetie,0.060052,42998,30311,10998,10393
flashlight,elderly,0.060054,16743,4756,24020,11134
dependable,melon,0.060089,18712,10893,18246,2607
dependable,comet,0.060106,18712,10893,16536,2596
backyard,lollipop,0.060181,32735,23198,15007,3409
helper,kangaroo,0.060377,11184,8180,11222,2729
tornado,tasty,0.060407,12086,2682,50150,31870
thankful,microscope,0.060415,21734,21144,12484,2625
elderly,raincoat,0.060481,24020,11134,1523,1185
elderly,tornado,0.060697,24020,11134,12086,2682
envious,cupboard,0.060806,16312,11204,13792,5579
birthday,alligator,0.060819,46154,24137,14489,2654
soccer,harmless,0.060984,5513,2134,17153,11298
scary,winner,0.061012,92689,61887,5291,4738
birthday,basement,0.061056,46154,24137,1990,1097
owner,math,0.061259,54977,31114,14178,2775
obedient,airplane,0.061284,19027,11557,2638,1197
tasty,sweetie,0.061304,50150,31870,10998,10393
hippo,envious,0.06136,13361,2643,16312,11204
helpful,fridge,0.061391,42998,30311,19888,8594
mosquito,comfy,0.061463,13044,2422,3373,2981
smelly,necklace,0.061549,33591,13906,20246,6927
dependable,alligator,0.061569,18712,10893,14489,2654
classroom,rid,0.061575,9899,4439,2223,1996
zebra,basement,0.061582,12816,3325,1990,1097
wallet,squeaky,0.061593,14651,2931,7262,1902
giraffe,teamwork,0.061676,10869,4710,2461,2387
scary,faucet,0.061687,92689,61887,12084,3012
elderly,helmet,0.06171,24020,11134,16276,5286
kitchen,earthquake,0.061811,145366,104320,6802,2732
helmet,sweetie,0.061905,16276,5286,10998,10393
microphone,sunlight,0.061915,13025,3324,3160,3012
impressive,teacher,0.062041,18768,11542,43932,18971
bathtub,impressive,0.062208,13356,3729,18768,11542
scary,owner,0.062227,92689,61887,54977,31114
raincoat,respectful,0.062398,1523,1185,9727,8409
wallet,dangerous,0.062431,14651,2931,55359,39378
yogurt,ambulance,0.062469,16802,2791,14259,3410
comet,teamwork,0.062531,16536,2596,2461,2387
furniture,soccer,0.062623,9705,4193,5513,2134
winner,cardboard,0.062677,5291,4738,12298,4652
farmer,bathrobe,0.062806,51626,13514,11354,2483
sofa,kangaroo,0.062811,10685,6662,11222,2729
speedy,sweetie,0.062815,9357,1436,10998,10393
helpful,necklace,0.062961,42998,30311,20246,6927
spider,sandbox,0.06304,37303,7464,12385,8686
tiny,airport,0.063174,117813,76770,10614,4177
owner,reindeer,0.063289,54977,31114,11544,2589
helpful,soccer,0.063405,42998,30311,5513,2134
kitchen,soccer,0.063497,145366,104320,5513,2134
helpful,sunlight,0.063595,42998,30311,3160,3012
cardboard,reindeer,0.063604,12298,4652,11544,2589
raincoat,helpful,0.063625,1523,1185,42998,30311
muffin,useful,0.063848,14239,2450,22551,12885
spider,respectful,0.063866,37303,7464,9727,8409
furniture,thankful,0.0639,9705,4193,21734,21144
farmers,teamwork,0.063906,2399,1816,2461,2387
lake,exam,0.064135,52828,19611,10447,2469
tummy,helpful,0.064142,14339,10501,42998,30311
hippo,microscope,0.064359,13361,2643,12484,2625
comet,ignore,0.064431,16536,2596,8897,6878
spider,soccer,0.064439,37303,7464,5513,2134
pizza,kangaroo,0.064496,28734,5240,11222,2729
penguin,math,0.064574,12146,3700,14178,2775
smelly,soccer,0.064704,33591,13906,5513,2134
helpful,airplane,0.064711,42998,30311,2638,1197
lemonade,respectful,0.064742,7094,2266,9727,8409
comfy,reindeer,0.064754,3373,2981,11544,2589
pond,cardboard,0.064804,147151,61012,12298,4652
notebook,rid,0.06487,14368,2860,2223,1996
