word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
protein,celery,0.077734,10322,9072,103983,89646
chowder,cupcake,0.077934,8474,6774,13692,7489
fridge,catfish,0.077967,37587,31200,2907,1446
kitchen,celery,0.077981,21930,19836,103983,89646
outer,sundae,0.078004,9098,8463,1357,1166
macaroni,papaya,0.078139,34120,16430,2854,1476
bacon,custard,0.078182,158695,72676,30962,16661
vodka,eggplant,0.078229,8281,5930,40453,12551
spider,eggplant,0.078383,1391,1052,40453,12551
squid,fridge,0.078445,4773,1479,37587,31200
toothpick,mayonnaise,0.078554,47507,45665,61066,50672
tequila,moisture,0.078619,3999,2989,11031,10308
poultry,melon,0.078647,4602,4226,6646,3968
suitable,sauerkraut,0.078732,1198,1155,8986,4855
suitable,intact,0.078838,1198,1155,4584,4463
caviar,bran,0.078962,2135,1367,7327,4775
caviar,cider,0.079186,2135,1367,14321,9805
custard,appetizer,0.07946,30962,16661,5151,4991
autumn,toothpick,0.079613,1381,1355,47507,45665
rid,melon,0.079649,2031,1962,6646,3968
freezer,macaroni,0.07967,48748,35818,34120,16430
spatula,ketchup,0.079757,54045,45159,18856,16113
tiny,vodka,0.079827,6884,6503,8281,5930
tasty,catfish,0.080123,7476,7370,2907,1446
moisture,horizontal,0.080169,11031,10308,1117,1014
espresso,pizza,0.080173,6417,4159,57740,27321
sushi,vitamin,0.08029,3822,1491,2349,1241
outer,freezer,0.080404,9098,8463,48748,35818
fiesta,vitamin,0.080517,1667,1598,2349,1241
freezer,hamburger,0.080597,48748,35818,26971,19454
freezer,horizontal,0.080616,48748,35818,1117,1014
vinegar,intact,0.080645,136939,119032,4584,4463
bran,pepperoni,0.081003,7327,4775,7960,5583
rhubarb,intact,0.081156,15525,5866,4584,4463
moisture,omelet,0.081481,11031,10308,6747,3000
kitchen,bran,0.081519,21930,19836,7327,4775
fridge,macaroni,0.081562,37587,31200,34120,16430
muffin,autumn,0.081563,67858,41236,1381,1355
kitchen,vodka,0.08167,21930,19836,8281,5930
molasses,spider,0.081703,18019,14369,1391,1052
bacon,freezer,0.081744,158695,72676,48748,35818
molasses,vitamin,0.081812,18019,14369,2349,1241
skillet,vodka,0.081815,388783,248779,8281,5930
skillet,custard,0.082173,388783,248779,30962,16661
outer,fiesta,0.082265,9098,8463,1667,1598
excellent,rid,0.08232,3069,3017,2031,1962
bran,martini,0.082337,7327,4775,4739,3171
sufficient,sushi,0.082417,4782,4410,3822,1491
molasses,spinach,0.08244,18019,14369,89752,42667
sodium,pepperoni,0.08252,7533,6923,7960,5583
fridge,molasses,0.082525,37587,31200,18019,14369
squid,molasses,0.082533,4773,1479,18019,14369
outdoor,sodium,0.082536,2974,2883,7533,6923
freezer,mayonnaise,0.082557,48748,35818,61066,50672
espresso,catfish,0.082684,6417,4159,2907,1446
bacon,protein,0.082886,158695,72676,10322,9072
similar,coleslaw,0.083006,4069,3959,5349,3971
chef,rum,0.083148,2442,2310,19158,12892
pizza,toothpick,0.083174,57740,27321,47507,45665
vitamin,toothpick,0.083192,2349,1241,47507,45665
sundae,hen,0.083427,1357,1166,2078,1148
rhubarb,mayonnaise,0.083455,15525,5866,61066,50672
tiny,papaya,0.083546,6884,6503,2854,1476
similar,macaroni,0.083577,4069,3959,34120,16430
tequila,toothpick,0.083706,3999,2989,47507,45665
tasty,pepperoni,0.083758,7476,7370,7960,5583
seafood,sodium,0.08376,11365,7631,7533,6923
tasty,pizza,0.083964,7476,7370,57740,27321
outer,cider,0.084108,9098,8463,14321,9805
chowder,sodium,0.084135,8474,6774,7533,6923
outdoor,rid,0.08416,2974,2883,2031,1962
cupcake,catfish,0.084169,13692,7489,2907,1446
chowder,espresso,0.084499,8474,6774,6417,4159
intact,coleslaw,0.084607,4584,4463,5349,3971
cupcake,ketchup,0.084636,13692,7489,18856,16113
kitchen,freezer,0.084658,21930,19836,48748,35818
suitable,molasses,0.084759,1198,1155,18019,14369
cavity,excellent,0.084911,8407,5958,3069,3017
spider,catfish,0.084976,1391,1052,2907,1446
tequila,appetizer,0.085056,3999,2989,5151,4991
rhubarb,sushi,0.08541,15525,5866,3822,1491
squid,rum,0.085469,4773,1479,19158,12892
spatula,oven,0.085906,54045,45159,860114,565394
spider,poultry,0.086298,1391,1052,4602,4226
freezer,celery,0.086504,48748,35818,103983,89646
sodium,cider,0.086573,7533,6923,14321,9805
chef,mayonnaise,0.086602,2442,2310,61066,50672
tiny,coleslaw,0.086858,6884,6503,5349,3971
espresso,macaroni,0.087055,6417,4159,34120,16430
lemonade,toothpick,0.087396,6577,4765,47507,45665
kitchen,raisin,0.087572,21930,19836,8368,7385
tiny,hamburger,0.088059,6884,6503,26971,19454
poultry,rum,0.088211,4602,4226,19158,12892
pepperoni,catfish,0.088376,7960,5583,2907,1446
sauerkraut,toothpick,0.088508,8986,4855,47507,45665
chowder,vitamin,0.088758,8474,6774,2349,1241
yogurt,oven,0.088852,52154,34458,860114,565394
fiesta,rid,0.088967,1667,1598,2031,1962
appetizer,vitamin,0.088974,5151,4991,2349,1241
cupcake,spinach,0.089208,13692,7489,89752,42667
kitchen,espresso,0.089515,21930,19836,6417,4159
sufficient,custard,0.08998,4782,4410,30962,16661
raisin,toothpick,0.090039,8368,7385,47507,45665
yogurt,hamburger,0.09005,52154,34458,26971,19454
chowder,pepperoni,0.090065,8474,6774,7960,5583
pizza,sodium,0.090073,57740,27321,7533,6923
sufficient,hamburger,0.090177,4782,4410,26971,19454
sodium,catfish,0.0903,7533,6923,2907,1446
coleslaw,moisture,0.090345,5349,3971,11031,10308
bran,excellent,0.090364,7327,4775,3069,3017
tequila,macaroni,0.090399,3999,2989,34120,16430
vodka,fiesta,0.090584,8281,5930,1667,1598
seafood,rum,0.090799,11365,7631,19158,12892
freezer,catfish,0.090965,48748,35818,2907,1446
freezer,autumn,0.09108,48748,35818,1381,1355
moisture,appetizer,0.091083,11031,10308,5151,4991
appetizer,hen,0.091192,5151,4991,2078,1148
kitchen,muffin,0.091261,21930,19836,67858,41236
raisin,seafood,0.091453,8368,7385,11365,7631
squid,sauerkraut,0.09165,4773,1479,8986,4855
cupcake,hen,0.091671,13692,7489,2078,1148
cavity,rum,0.091765,8407,5958,19158,12892
similar,cider,0.092101,4069,3959,14321,9805
chef,rid,0.092592,2442,2310,2031,1962
tasty,bran,0.092608,7476,7370,7327,4775
rhubarb,omelet,0.092923,15525,5866,6747,3000
chowder,moisture,0.093091,8474,6774,11031,10308
tiny,poultry,0.093107,6884,6503,4602,4226
fridge,cider,0.093228,37587,31200,14321,9805
suitable,eggplant,0.093251,1198,1155,40453,12551
bran,eggplant,0.093384,7327,4775,40453,12551
saucer,vitamin,0.093466,1383,1181,2349,1241
protein,pizza,0.093542,10322,9072,57740,27321
similar,catfish,0.093625,4069,3959,2907,1446
cavity,vitamin,0.093774,8407,5958,2349,1241
lemonade,sodium,0.093861,6577,4765,7533,6923
freezer,molasses,0.094224,48748,35818,18019,14369
fridge,seafood,0.094609,37587,31200,11365,7631
chowder,rum,0.094643,8474,6774,19158,12892
skillet,rum,0.09467,388783,248779,19158,12892
coleslaw,rum,0.094787,5349,3971,19158,12892
sodium,macaroni,0.094791,7533,6923,34120,16430
espresso,autumn,0.094848,6417,4159,1381,1355
sodium,melon,0.094885,7533,6923,6646,3968
kitchen,fiesta,0.095024,21930,19836,1667,1598
custard,vitamin,0.095176,30962,16661,2349,1241
spider,sauerkraut,0.095195,1391,1052,8986,4855
salami,rid,0.095574,3482,2358,2031,1962
tequila,spinach,0.095701,3999,2989,89752,42667
bran,melon,0.09587,7327,4775,6646,3968
tofu,hen,0.096158,28018,9719,2078,1148
saucer,tofu,0.096203,1383,1181,28018,9719
molasses,excellent,0.096336,18019,14369,3069,3017
espresso,mayonnaise,0.096336,6417,4159,61066,50672
kitchen,mayonnaise,0.096398,21930,19836,61066,50672
hamburger,cider,0.096502,26971,19454,14321,9805
sauerkraut,outdoor,0.096878,8986,4855,2974,2883
espresso,hamburger,0.096954,6417,4159,26971,19454
fiesta,toothpick,0.097064,1667,1598,47507,45665
sufficient,papaya,0.097129,4782,4410,2854,1476
martini,mayonnaise,0.097213,4739,3171,61066,50672
rum,catfish,0.097278,19158,12892,2907,1446
protein,cider,0.097281,10322,9072,14321,9805
lemonade,intact,0.09735,6577,4765,4584,4463
bacon,sodium,0.097355,158695,72676,7533,6923
lemonade,poultry,0.097402,6577,4765,4602,4226
tasty,toothpick,0.097403,7476,7370,47507,45665
spider,pepperoni,0.097468,1391,1052,7960,5583
squid,sodium,0.097523,4773,1479,7533,6923
caviar,vitamin,0.097616,2135,1367,2349,1241
sufficient,spinach,0.097903,4782,4410,89752,42667
saucer,moisture,0.098128,1383,1181,11031,10308
fridge,spatula,0.098154,37587,31200,54045,45159
marmalade,poultry,0.098226,6673,4419,4602,4226
bacon,melon,0.098339,158695,72676,6646,3968
mango,hamburger,0.098509,17207,9134,26971,19454
freezer,hen,0.098548,48748,35818,2078,1148
vodka,toothpick,0.098622,8281,5930,47507,45665
lemonade,horizontal,0.098717,6577,4765,1117,1014
lemonade,sushi,0.098896,6577,4765,3822,1491
spider,outdoor,0.099114,1391,1052,2974,2883
rid,catfish,0.099136,2031,1962,2907,1446
autumn,pepperoni,0.099136,1381,1355,7960,5583
sushi,celery,0.099176,3822,1491,103983,89646
cupcake,chef,0.099254,13692,7489,2442,2310
cavity,appetizer,0.099281,8407,5958,5151,4991
tofu,rum,0.099433,28018,9719,19158,12892
similar,mango,0.099589,4069,3959,17207,9134
outer,skillet,0.10011,9098,8463,388783,248779
lemonade,pepperoni,0.100147,6577,4765,7960,5583
chowder,yogurt,0.100222,8474,6774,52154,34458
molasses,toothpick,0.100528,18019,14369,47507,45665
sufficient,melon,0.100542,4782,4410,6646,3968
custard,pizza,0.100554,30962,16661,57740,27321
coleslaw,sodium,0.100701,5349,3971,7533,6923
saucer,sauerkraut,0.100845,1383,1181,8986,4855
kitchen,martini,0.100851,21930,19836,4739,3171
similar,eggplant,0.101007,4069,3959,40453,12551
tiny,bran,0.101255,6884,6503,7327,4775
freezer,sufficient,0.101332,48748,35818,4782,4410
sundae,pepperoni,0.101436,1357,1166,7960,5583
moisture,mango,0.101694,11031,10308,17207,9134
kitchen,rum,0.101839,21930,19836,19158,12892
chowder,saucer,0.101882,8474,6774,1383,1181
espresso,chef,0.10201,6417,4159,2442,2310
fridge,mayonnaise,0.102176,37587,31200,61066,50672
squid,fiesta,0.102193,4773,1479,1667,1598
outdoor,pepperoni,0.102343,2974,2883,7960,5583
outdoor,hamburger,0.102542,2974,2883,26971,19454
bacon,bran,0.102716,158695,72676,7327,4775
cavity,bran,0.102728,8407,5958,7327,4775
muffin,mayonnaise,0.102834,67858,41236,61066,50672
fridge,chef,0.103052,37587,31200,2442,2310
outer,vitamin,0.103054,9098,8463,2349,1241
ketchup,martini,0.103201,18856,16113,4739,3171
kitchen,hamburger,0.103224,21930,19836,26971,19454
chowder,freezer,0.103326,8474,6774,48748,35818
vodka,appetizer,0.103474,8281,5930,5151,4991
autumn,mayonnaise,0.103512,1381,1355,61066,50672
hamburger,toothpick,0.103527,26971,19454,47507,45665
outer,custard,0.103545,9098,8463,30962,16661
salami,cupcake,0.103649,3482,2358,13692,7489
muffin,vodka,0.103664,67858,41236,8281,5930
sushi,cider,0.103754,3822,1491,14321,9805
muffin,hamburger,0.103754,67858,41236,26971,19454
salami,chef,0.103794,3482,2358,2442,2310
spatula,spinach,0.103801,54045,45159,89752,42667
sushi,rum,0.103841,3822,1491,19158,12892
omelet,poultry,0.103918,6747,3000,4602,4226
chowder,vinegar,0.104118,8474,6774,136939,119032
vinegar,spatula,0.10439,136939,119032,54045,45159
suitable,mango,0.104484,1198,1155,17207,9134
tequila,intact,0.104532,3999,2989,4584,4463
tasty,horizontal,0.104554,7476,7370,1117,1014
moisture,ketchup,0.104594,11031,10308,18856,16113
freezer,intact,0.104688,48748,35818,4584,4463
bacon,spatula,0.10478,158695,72676,54045,45159
rhubarb,spatula,0.10484,15525,5866,54045,45159
muffin,sufficient,0.104843,67858,41236,4782,4410
kitchen,chowder,0.104983,21930,19836,8474,6774
raisin,appetizer,0.105169,8368,7385,5151,4991
molasses,pepperoni,0.105346,18019,14369,7960,5583
custard,mayonnaise,0.1056,30962,16661,61066,50672
chef,bran,0.105614,2442,2310,7327,4775
similar,martini,0.105667,4069,3959,4739,3171
horizontal,yogurt,0.105709,1117,1014,52154,34458
muffin,marmalade,0.105778,67858,41236,6673,4419
moisture,poultry,0.105835,11031,10308,4602,4226
spinach,cider,0.105925,89752,42667,14321,9805
caviar,outdoor,0.105973,2135,1367,2974,2883
kitchen,ketchup,0.106381,21930,19836,18856,16113
cavity,spinach,0.106492,8407,5958,89752,42667
muffin,catfish,0.106568,67858,41236,2907,1446
sufficient,eggplant,0.106626,4782,4410,40453,12551
chef,tofu,0.106856,2442,2310,28018,9719
raisin,excellent,0.106892,8368,7385,3069,3017
kitchen,molasses,0.106893,21930,19836,18019,14369
freezer,pizza,0.107001,48748,35818,57740,27321
ketchup,oven,0.107065,18856,16113,860114,565394
sodium,hamburger,0.10711,7533,6923,26971,19454
tiny,rhubarb,0.107298,6884,6503,15525,5866
spider,moisture,0.107338,1391,1052,11031,10308
sauerkraut,sodium,0.107462,8986,4855,7533,6923
suitable,yogurt,0.107651,1198,1155,52154,34458
muffin,melon,0.107866,67858,41236,6646,3968
sundae,mayonnaise,0.108005,1357,1166,61066,50672
custard,rid,0.108018,30962,16661,2031,1962
kitchen,eggplant,0.108816,21930,19836,40453,12551
similar,bacon,0.108873,4069,3959,158695,72676
raisin,sodium,0.10893,8368,7385,7533,6923
cupcake,papaya,0.108932,13692,7489,2854,1476
caviar,tasty,0.108975,2135,1367,7476,7370
cupcake,moisture,0.109009,13692,7489,11031,10308
muffin,saucer,0.109089,67858,41236,1383,1181
outer,tofu,0.109196,9098,8463,28018,9719
tasty,vodka,0.109331,7476,7370,8281,5930
tiny,catfish,0.109344,6884,6503,2907,1446
outdoor,cider,0.10941,2974,2883,14321,9805
pizza,yogurt,0.109447,57740,27321,52154,34458
chowder,papaya,0.109748,8474,6774,2854,1476
tofu,excellent,0.109835,28018,9719,3069,3017
horizontal,rid,0.109853,1117,1014,2031,1962
espresso,tofu,0.109906,6417,4159,28018,9719
molasses,eggplant,0.109961,18019,14369,40453,12551
tasty,hen,0.110009,7476,7370,2078,1148
saucer,outdoor,0.110035,1383,1181,2974,2883
freezer,sushi,0.110089,48748,35818,3822,1491
autumn,hamburger,0.110156,1381,1355,26971,19454
lemonade,outdoor,0.110235,6577,4765,2974,2883
salami,excellent,0.110397,3482,2358,3069,3017
moisture,pepperoni,0.110456,11031,10308,7960,5583
chef,moisture,0.110582,2442,2310,11031,10308
bacon,sushi,0.110695,158695,72676,3822,1491
saucer,hamburger,0.110723,1383,1181,26971,19454
hen,martini,0.110899,2078,1148,4739,3171
suitable,marmalade,0.1111,1198,1155,6673,4419
chowder,toothpick,0.11114,8474,6774,47507,45665
similar,celery,0.111217,4069,3959,103983,89646
intact,pepperoni,0.111326,4584,4463,7960,5583
outer,hamburger,0.111375,9098,8463,26971,19454
tasty,lemonade,0.111472,7476,7370,6577,4765
ketchup,rid,0.111623,18856,16113,2031,1962
sauerkraut,horizontal,0.111764,8986,4855,1117,1014
cupcake,molasses,0.111864,13692,7489,18019,14369
caviar,rid,0.112327,2135,1367,2031,1962
fiesta,cider,0.112481,1667,1598,14321,9805
fridge,spinach,0.112535,37587,31200,89752,42667
intact,catfish,0.112539,4584,4463,2907,1446
salami,catfish,0.112687,3482,2358,2907,1446
cupcake,fiesta,0.112688,13692,7489,1667,1598
tasty,macaroni,0.112742,7476,7370,34120,16430
yogurt,rid,0.112806,52154,34458,2031,1962
bacon,molasses,0.113071,158695,72676,18019,14369
ketchup,autumn,0.113089,18856,16113,1381,1355
rhubarb,moisture,0.113298,15525,5866,11031,10308
custard,toothpick,0.113303,30962,16661,47507,45665
protein,hamburger,0.113308,10322,9072,26971,19454
kitchen,tiny,0.113513,21930,19836,6884,6503
pizza,poultry,0.113556,57740,27321,4602,4226
caviar,cavity,0.113677,2135,1367,8407,5958
tiny,molasses,0.113687,6884,6503,18019,14369
chowder,cavity,0.113689,8474,6774,8407,5958
sodium,sushi,0.113828,7533,6923,3822,1491
hen,mayonnaise,0.113847,2078,1148,61066,50672
tiny,tequila,0.114094,6884,6503,3999,2989
muffin,mango,0.114182,67858,41236,17207,9134
yogurt,macaroni,0.114268,52154,34458,34120,16430
saucer,rid,0.114334,1383,1181,2031,1962
chef,ketchup,0.114348,2442,2310,18856,16113
cavity,eggplant,0.114389,8407,5958,40453,12551
raisin,spider,0.114423,8368,7385,1391,1052
spinach,toothpick,0.114435,89752,42667,47507,45665
bacon,sufficient,0.114687,158695,72676,4782,4410
salami,toothpick,0.11472,3482,2358,47507,45665
muffin,sauerkraut,0.114762,67858,41236,8986,4855
vitamin,poultry,0.114839,2349,1241,4602,4226
outdoor,ketchup,0.114865,2974,2883,18856,16113
molasses,sodium,0.114879,18019,14369,7533,6923
marmalade,fiesta,0.115437,6673,4419,1667,1598
custard,sauerkraut,0.115516,30962,16661,8986,4855
muffin,fridge,0.115887,67858,41236,37587,31200
chef,macaroni,0.116082,2442,2310,34120,16430
tequila,poultry,0.116131,3999,2989,4602,4226
vodka,intact,0.116136,8281,5930,4584,4463
salami,hen,0.116206,3482,2358,2078,1148
chowder,bran,0.116223,8474,6774,7327,4775
tequila,hen,0.116227,3999,2989,2078,1148
fiesta,molasses,0.116308,1667,1598,18019,14369
kitchen,excellent,0.116549,21930,19836,3069,3017
salami,sufficient,0.116635,3482,2358,4782,4410
autumn,eggplant,0.116647,1381,1355,40453,12551
pizza,mayonnaise,0.116761,57740,27321,61066,50672
yogurt,pepperoni,0.116806,52154,34458,7960,5583
hen,pepperoni,0.116828,2078,1148,7960,5583
raisin,tequila,0.116898,8368,7385,3999,2989
rhubarb,hamburger,0.117088,15525,5866,26971,19454
rhubarb,horizontal,0.117184,15525,5866,1117,1014
tiny,fiesta,0.117231,6884,6503,1667,1598
squid,marmalade,0.117319,4773,1479,6673,4419
lemonade,excellent,0.11741,6577,4765,3069,3017
eggplant,martini,0.117504,40453,12551,4739,3171
spider,rum,0.117542,1391,1052,19158,12892
freezer,appetizer,0.117557,48748,35818,5151,4991
squid,mayonnaise,0.117726,4773,1479,61066,50672
pizza,mango,0.118105,57740,27321,17207,9134
chowder,lemonade,0.118327,8474,6774,6577,4765
pizza,vitamin,0.118363,57740,27321,2349,1241
fridge,marmalade,0.118419,37587,31200,6673,4419
tequila,rid,0.118533,3999,2989,2031,1962
rhubarb,protein,0.118544,15525,5866,10322,9072
similar,outer,0.118652,4069,3959,9098,8463
cavity,catfish,0.118669,8407,5958,2907,1446
mango,omelet,0.118911,17207,9134,6747,3000
outer,mayonnaise,0.119111,9098,8463,61066,50672
caviar,protein,0.119118,2135,1367,10322,9072
custard,sushi,0.119355,30962,16661,3822,1491
tasty,molasses,0.119518,7476,7370,18019,14369
omelet,papaya,0.119616,6747,3000,2854,1476
spatula,papaya,0.119693,54045,45159,2854,1476
vinegar,excellent,0.119694,136939,119032,3069,3017
seafood,moisture,0.119732,11365,7631,11031,10308
fiesta,horizontal,0.119763,1667,1598,1117,1014
macaroni,toothpick,0.120064,34120,16430,47507,45665
freezer,cavity,0.12017,48748,35818,8407,5958
macaroni,rid,0.1203,34120,16430,2031,1962
caviar,excellent,0.12033,2135,1367,3069,3017
sauerkraut,excellent,0.120649,8986,4855,3069,3017
squid,ketchup,0.120705,4773,1479,18856,16113
sauerkraut,rid,0.120763,8986,4855,2031,1962
suitable,macaroni,0.120961,1198,1155,34120,16430
vodka,moisture,0.12125,8281,5930,11031,10308
kitchen,tofu,0.121262,21930,19836,28018,9719
spatula,outdoor,0.121316,54045,45159,2974,2883
intact,autumn,0.12136,4584,4463,1381,1355
excellent,catfish,0.121438,3069,3017,2907,1446
moisture,outdoor,0.121464,11031,10308,2974,2883
fridge,autumn,0.12151,37587,31200,1381,1355
chef,toothpick,0.121585,2442,2310,47507,45665
tiny,ketchup,0.121617,6884,6503,18856,16113
tasty,eggplant,0.121664,7476,7370,40453,12551
sufficient,bran,0.121807,4782,4410,7327,4775
coleslaw,hen,0.121822,5349,3971,2078,1148
sundae,sushi,0.122023,1357,1166,3822,1491
hen,toothpick,0.122146,2078,1148,47507,45665
tasty,mayonnaise,0.122427,7476,7370,61066,50672
suitable,rhubarb,0.122553,1198,1155,15525,5866
raisin,pizza,0.122615,8368,7385,57740,27321
muffin,fiesta,0.122842,67858,41236,1667,1598
bran,toothpick,0.122855,7327,4775,47507,45665
vitamin,cider,0.122905,2349,1241,14321,9805
sodium,mayonnaise,0.122982,7533,6923,61066,50672
sushi,martini,0.12299,3822,1491,4739,3171
custard,catfish,0.123468,30962,16661,2907,1446
tasty,martini,0.123666,7476,7370,4739,3171
protein,melon,0.12367,10322,9072,6646,3968
lemonade,tofu,0.123743,6577,4765,28018,9719
tequila,excellent,0.123938,3999,2989,3069,3017
squid,chef,0.124185,4773,1479,2442,2310
vinegar,pepperoni,0.124222,136939,119032,7960,5583
tiny,pizza,0.124234,6884,6503,57740,27321
sufficient,coleslaw,0.124257,4782,4410,5349,3971
caviar,poultry,0.124887,2135,1367,4602,4226
spatula,vitamin,0.125003,54045,45159,2349,1241
freezer,cider,0.125213,48748,35818,14321,9805
fridge,appetizer,0.125377,37587,31200,5151,4991
toothpick,pepperoni,0.125464,47507,45665,7960,5583
sundae,toothpick,0.125604,1357,1166,47507,45665
vitamin,melon,0.125666,2349,1241,6646,3968
spinach,martini,0.125787,89752,42667,4739,3171
vodka,sufficient,0.125974,8281,5930,4782,4410
squid,pizza,0.126118,4773,1479,57740,27321
skillet,mango,0.126135,388783,248779,17207,9134
sufficient,martini,0.126228,4782,4410,4739,3171
spatula,mayonnaise,0.126255,54045,45159,61066,50672
freezer,excellent,0.126435,48748,35818,3069,3017
intact,yogurt,0.126538,4584,4463,52154,34458
hamburger,papaya,0.12673,26971,19454,2854,1476
tasty,raisin,0.126829,7476,7370,8368,7385
intact,toothpick,0.126961,4584,4463,47507,45665
suitable,moisture,0.127056,1198,1155,11031,10308
suitable,rum,0.127242,1198,1155,19158,12892
kitchen,oven,0.127312,21930,19836,860114,565394
macaroni,excellent,0.127318,34120,16430,3069,3017
raisin,eggplant,0.127406,8368,7385,40453,12551
kitchen,coleslaw,0.12745,21930,19836,5349,3971
spatula,mango,0.127497,54045,45159,17207,9134
pizza,catfish,0.127536,57740,27321,2907,1446
chowder,pizza,0.127764,8474,6774,57740,27321
caviar,raisin,0.127823,2135,1367,8368,7385
vitamin,rum,0.127893,2349,1241,19158,12892
sufficient,horizontal,0.127977,4782,4410,1117,1014
freezer,bran,0.128033,48748,35818,7327,4775
